, 0.509191, 11.1235, 0, 0.5, 0
, 0.509169, 11.1231, 0, 0.5, 0
, 0.50884, 11.1159, 0, 0.5, 0
, 0.509033, 11.1201, 0, 0.5, 0
, 0.509214, 11.124, 0, 0.5, 0
, 0.509282, 11.1255, 0, 0.5, 0
, 0.509112, 11.1218, 0, 0.5, 0
, 0.508919, 11.1176, 0, 0.5, 0
, 0.509316, 11.1263, 0, 0.5, 0
, 0.509067, 11.1208, 0, 0.5, 0
, 0.508817, 11.1154, 0, 0.5, 0
, 0.509055, 11.1206, 0, 0.5, 0
, 0.508704, 11.1129, 0, 0.5, 0
, 0.509033, 11.1201, 0, 0.5, 0
, 0.509214, 11.124, 0, 0.5, 0
, 0.508987, 11.1191, 0, 0.5, 0
, 0.509021, 11.1198, 0, 0.5, 0
, 0.509101, 11.1216, 0, 0.5, 0
, 0.508987, 11.1191, 0, 0.5, 0
, 0.508931, 11.1179, 0, 0.5, 0
, 0.508897, 11.1171, 0, 0.5, 0
, 0.508976, 11.1188, 0, 0.5, 0
, 0.508976, 11.1188, 0, 0.5, 0
, 0.509067, 11.1208, 0, 0.5, 0
, 0.509112, 11.1218, 0, 0.5, 0
, 0.50901, 11.1196, 0, 0.5, 0
, 0.509044, 11.1203, 0, 0.5, 0
, 0.508987, 11.1191, 0, 0.5, 0
, 0.509259, 11.125, 0, 0.5, 0
, 0.509123, 11.1221, 0, 0.5, 0
, 0.508987, 11.1191, 0, 0.5, 0
, 0.508727, 11.1134, 0, 0.5, 0
, 0.508908, 11.1174, 0, 0.5, 0
, 0.509191, 11.1235, 0, 0.5, 0
, 0.508851, 11.1161, 0, 0.5, 0
, 0.509259, 11.125, 0, 0.5, 0
, 0.50901, 11.1196, 0, 0.5, 0
, 0.508863, 11.1164, 0, 0.5, 0
, 0.509327, 11.1265, 0, 0.5, 0
, 0.509078, 11.1211, 0, 0.5, 0
, 0.509135, 11.1223, 0, 0.5, 0
, 0.508987, 11.1191, 0, 0.5, 0
, 0.509101, 11.1216, 0, 0.5, 0
, 0.509055, 11.1206, 0, 0.5, 0
, 0.508908, 11.1174, 0, 0.5, 0
, 0.509339, 11.1268, 0, 0.5, 0
, 0.509225, 11.1243, 0, 0.5, 0
, 0.508908, 11.1174, 0, 0.5, 0
, 0.509021, 11.1198, 0, 0.5, 0
, 0.509078, 11.1211, 0, 0.5, 0
, 0.509067, 11.1208, 0, 0.5, 0
, 0.509089, 11.1213, 0, 0.5, 0
, 0.508783, 11.1146, 0, 0.5, 0
, 0.508795, 11.1149, 0, 0.5, 0
, 0.508931, 11.1179, 0, 0.5, 0
, 0.508976, 11.1188, 0, 0.5, 0
, 0.509078, 11.1211, 0, 0.5, 0
, 0.508965, 11.1186, 0, 0.5, 0
, 0.509237, 11.1245, 0, 0.5, 0
, 0.508999, 11.1193, 0, 0.5, 0
, 0.509055, 11.1206, 0, 0.5, 0
, 0.509033, 11.1201, 0, 0.5, 0
, 0.508885, 11.1169, 0, 0.5, 0
, 0.509384, 11.1278, 0, 0.5, 0
, 0.509305, 11.126, 0, 0.5, 0
, 0.509248, 11.1248, 0, 0.5, 0
, 0.509191, 11.1235, 0, 0.5, 0
, 0.509033, 11.1201, 0, 0.5, 0
, 0.508704, 11.1129, 0, 0.5, 0
, 0.509101, 11.1216, 0, 0.5, 0
, 0.509101, 11.1216, 0, 0.5, 0
, 0.508942, 11.1181, 0, 0.5, 0
, 0.509282, 11.1255, 0, 0.5, 0
, 0.508851, 11.1161, 0, 0.5, 0
, 0.508817, 11.1154, 0, 0.5, 0
, 0.508919, 11.1176, 0, 0.5, 0
, 0.508885, 11.1169, 0, 0.5, 0
, 0.508874, 11.1166, 0, 0.5, 0
, 0.508919, 11.1176, 0, 0.5, 0
, 0.508772, 11.1144, 0, 0.5, 0
, 0.508931, 11.1179, 0, 0.5, 0
, 0.508693, 11.1127, 0, 0.5, 0
, 0.508863, 11.1164, 0, 0.5, 0
, 0.509067, 11.1208, 0, 0.5, 0
, 0.509033, 11.1201, 0, 0.5, 0
, 0.509089, 11.1213, 0, 0.5, 0
, 0.508715, 11.1131, 0, 0.5, 0
, 0.509044, 11.1203, 0, 0.5, 0
, 0.509316, 11.1263, 0, 0.5, 0
, 0.509021, 11.1198, 0, 0.5, 0
, 0.508953, 11.1183, 0, 0.5, 0
, 0.508897, 11.1171, 0, 0.5, 0
, 0.508931, 11.1179, 0, 0.5, 0
, 0.509101, 11.1216, 0, 0.5, 0
, 0.509191, 11.1235, 0, 0.5, 0
, 0.508749, 11.1139, 0, 0.5, 0
, 0.509055, 11.1206, 0, 0.5, 0
, 0.509078, 11.1211, 0, 0.5, 0
, 0.509203, 11.1238, 0, 0.5, 0
, 0.50901, 11.1196, 0, 0.5, 0
