, 0.497117, 1.04144, 4070, 36.4238, 0.3, 1, 0.175863
, 0.495963, 1.03902, 4076, 36.4775, 0.3, 1, 0.176105
, 0.49639, 1.03991, 4060, 36.3343, 0.3, 1, 0.175798
, 0.497159, 1.04153, 4065, 36.3791, 0.3, 1, 0.175992
, 0.497458, 1.04215, 4072, 36.4417, 0.3, 1, 0.176197
, 0.49686, 1.0409, 4058, 36.3164, 0.3, 1, 0.175447
, 0.496903, 1.04099, 4067, 36.397, 0.3, 1, 0.176182
, 0.497458, 1.04215, 4070, 36.4238, 0.3, 1, 0.175995
, 0.496561, 1.04027, 4074, 36.4596, 0.3, 1, 0.176103
, 0.498441, 1.04421, 4067, 36.397, 0.3, 1, 0.176214
, 0.4978, 1.04287, 4059, 36.3254, 0.3, 1, 0.176117
, 0.497885, 1.04305, 4055, 36.2896, 0.3, 1, 0.175978
, 0.496903, 1.04099, 4066, 36.388, 0.3, 1, 0.176304
, 0.498612, 1.04457, 4084, 36.5491, 0.3, 1, 0.176509
, 0.497074, 1.04135, 4058, 36.3164, 0.3, 1, 0.175884
, 0.497501, 1.04224, 4057, 36.3075, 0.3, 1, 0.176166
, 0.497757, 1.04278, 4083, 36.5402, 0.3, 1, 0.176306
, 0.496988, 1.04117, 4076, 36.4775, 0.3, 1, 0.176008
, 0.496946, 1.04108, 4068, 36.4059, 0.3, 1, 0.176078
, 0.49874, 1.04484, 4065, 36.3791, 0.3, 1, 0.175941
, 0.497501, 1.04224, 4070, 36.4238, 0.3, 1, 0.176291
, 0.497843, 1.04296, 4064, 36.3701, 0.3, 1, 0.175837
, 0.494895, 1.03678, 4068, 36.4059, 0.3, 1, 0.176004
, 0.496903, 1.04099, 4075, 36.4686, 0.3, 1, 0.176331
, 0.497031, 1.04126, 4084, 36.5491, 0.3, 1, 0.176322
, 0.496988, 1.04117, 4059, 36.3254, 0.3, 1, 0.175949
, 0.496049, 1.0392, 4054, 36.2807, 0.3, 1, 0.175815
