, 0.498825, 1.04502, 4810, 43.0464, 0, 1, 0.0813811
, 0.499423, 1.04627, 4829, 43.2164, 0, 1, 0.0820145
, 0.498825, 1.04502, 4826, 43.1895, 0, 1, 0.0813259
, 0.501388, 1.05038, 4811, 43.0553, 0, 1, 0.0806628
, 0.500021, 1.04752, 4850, 43.4043, 0, 1, 0.0813154
, 0.498825, 1.04502, 4857, 43.467, 0, 1, 0.0816697
, 0.498569, 1.04448, 4863, 43.5207, 0, 1, 0.0813612
, 0.500149, 1.04779, 4841, 43.3238, 0, 1, 0.0816442
, 0.498654, 1.04466, 4810, 43.0464, 0, 1, 0.0812965
, 0.498569, 1.04448, 4872, 43.6012, 0, 1, 0.0818508
, 0.498868, 1.0451, 4821, 43.1448, 0, 1, 0.0810059
, 0.499893, 1.04725, 4832, 43.2432, 0, 1, 0.0814396
, 0.49921, 1.04582, 4860, 43.4938, 0, 1, 0.0815715
, 0.500064, 1.04761, 4809, 43.0374, 0, 1, 0.0808675
, 0.499295, 1.046, 4855, 43.4491, 0, 1, 0.0817446
, 0.498441, 1.04421, 4789, 42.8584, 0, 1, 0.0811342
, 0.498056, 1.0434, 4845, 43.3596, 0, 1, 0.0820408
, 0.497672, 1.0426, 4851, 43.4133, 0, 1, 0.0818571
, 0.499979, 1.04743, 4822, 43.1538, 0, 1, 0.0812488
, 0.498953, 1.04528, 4779, 42.7689, 0, 1, 0.0809147
, 0.498654, 1.04466, 4774, 42.7242, 0, 1, 0.0811145
, 0.499808, 1.04707, 4822, 43.1538, 0, 1, 0.0815957
, 0.498783, 1.04493, 4786, 42.8316, 0, 1, 0.0812353
, 0.499082, 1.04555, 4876, 43.637, 0, 1, 0.0821354
, 0.498441, 1.04421, 4815, 43.0911, 0, 1, 0.0809053
, 0.4978, 1.04287, 4814, 43.0822, 0, 1, 0.0811776
, 0.49985, 1.04716, 4807, 43.0195, 0, 1, 0.0814886
, 0.498697, 1.04475, 4898, 43.8339, 0, 1, 0.0820582
, 0.499808, 1.04707, 4793, 42.8942, 0, 1, 0.0813969
, 0.498953, 1.04528, 4836, 43.279, 0, 1, 0.0816861
, 0.499338, 1.04609, 4870, 43.5833, 0, 1, 0.0816355
, 0.499039, 1.04546, 4828, 43.2074, 0, 1, 0.0814055
, 0.500235, 1.04797, 4842, 43.3327, 0, 1, 0.0811007
, 0.499167, 1.04573, 4854, 43.4401, 0, 1, 0.0816097
, 0.499551, 1.04654, 4828, 43.2074, 0, 1, 0.0816569
, 0.497373, 1.04197, 4803, 42.9837, 0, 1, 0.0817576
, 0.49921, 1.04582, 4858, 43.4759, 0, 1, 0.0814773
, 0.49921, 1.04582, 4827, 43.1985, 0, 1, 0.081805
, 0.49921, 1.04582, 4851, 43.4133, 0, 1, 0.0811168
, 0.499979, 1.04743, 4846, 43.3685, 0, 1, 0.0814653
, 0.499594, 1.04663, 4826, 43.1895, 0, 1, 0.0812914
, 0.498014, 1.04331, 4782, 42.7958, 0, 1, 0.0815447
, 0.498996, 1.04537, 4803, 42.9837, 0, 1, 0.081121
, 0.49985, 1.04716, 4810, 43.0464, 0, 1, 0.0811388
, 0.499551, 1.04654, 4867, 43.5565, 0, 1, 0.0815845
, 0.499167, 1.04573, 4813, 43.0732, 0, 1, 0.0815728
, 0.498953, 1.04528, 4839, 43.3059, 0, 1, 0.0818736
, 0.499893, 1.04725, 4806, 43.0106, 0, 1, 0.0813167
, 0.499936, 1.04734, 4863, 43.5207, 0, 1, 0.0815189
, 0.499082, 1.04555, 4894, 43.7981, 0, 1, 0.0817512
, 0.499594, 1.04663, 4851, 43.4133, 0, 1, 0.0818256
, 0.4978, 1.04287, 4842, 43.3327, 0, 1, 0.0818216
, 0.499252, 1.04591, 4826, 43.1895, 0, 1, 0.0815485
, 0.498227, 1.04376, 4869, 43.5744, 0, 1, 0.0819003
, 0.499252, 1.04591, 4880, 43.6728, 0, 1, 0.0818477
, 0.49985, 1.04716, 4850, 43.4043, 0, 1, 0.0816393
, 0.499423, 1.04627, 4874, 43.6191, 0, 1, 0.0816246
, 0.500363, 1.04824, 4850, 43.4043, 0, 1, 0.0816708
, 0.499637, 1.04672, 4890, 43.7623, 0, 1, 0.0824166
, 0.498654, 1.04466, 4836, 43.279, 0, 1, 0.081347
, 0.500619, 1.04877, 4865, 43.5386, 0, 1, 0.081562
, 0.498398, 1.04412, 4864, 43.5296, 0, 1, 0.0817398
, 0.500662, 1.04886, 4861, 43.5028, 0, 1, 0.0812959
, 0.498825, 1.04502, 4843, 43.3417, 0, 1, 0.0813003
, 0.498911, 1.04519, 4890, 43.7623, 0, 1, 0.0820216
, 0.501004, 1.04958, 4873, 43.6102, 0, 1, 0.0818648
, 0.499551, 1.04654, 4822, 43.1538, 0, 1, 0.0814198
, 0.499979, 1.04743, 4826, 43.1895, 0, 1, 0.0812244
, 0.499893, 1.04725, 4857, 43.467, 0, 1, 0.0815065
, 0.500021, 1.04752, 4854, 43.4401, 0, 1, 0.0811521
