, 0.420992, 0.881958, 2576, 0.1, 0.023679
, 0.420906, 0.881779, 2585, 0.1, 0.0236908
, 0.420351, 0.880616, 2586, 0.1, 0.0237682
, 0.420864, 0.88169, 2583, 0.1, 0.023816
, 0.421035, 0.882048, 2587, 0.1, 0.0237257
, 0.421761, 0.883569, 2580, 0.1, 0.0236978
, 0.420693, 0.881332, 2587, 0.1, 0.0238715
, 0.421163, 0.882316, 2581, 0.1, 0.023717
, 0.421248, 0.882495, 2581, 0.1, 0.0236914
, 0.420565, 0.881063, 2578, 0.1, 0.0237584
, 0.420138, 0.880168, 2584, 0.1, 0.0236926
, 0.420906, 0.881779, 2591, 0.1, 0.0237724
, 0.42018, 0.880258, 2576, 0.1, 0.0238455
, 0.420394, 0.880705, 2585, 0.1, 0.0237506
, 0.420864, 0.88169, 2590, 0.1, 0.023787
, 0.419539, 0.878915, 2574, 0.1, 0.0236404
, 0.420864, 0.88169, 2585, 0.1, 0.0236389
, 0.42065, 0.881242, 2583, 0.1, 0.0236236
, 0.421163, 0.882316, 2575, 0.1, 0.0238538
, 0.42065, 0.881242, 2582, 0.1, 0.0237798
, 0.420223, 0.880347, 2584, 0.1, 0.0238077
, 0.419881, 0.879631, 2572, 0.1, 0.0236891
, 0.420138, 0.880168, 2595, 0.1, 0.0238573
, 0.419967, 0.87981, 2574, 0.1, 0.0237639
, 0.421633, 0.883301, 2575, 0.1, 0.0237067
, 0.420864, 0.88169, 2564, 0.1, 0.0236214
, 0.420736, 0.881421, 2587, 0.1, 0.0237718
, 0.420052, 0.879989, 2588, 0.1, 0.0237918
, 0.421291, 0.882585, 2591, 0.1, 0.0238058
, 0.421035, 0.882048, 2587, 0.1, 0.0237752
, 0.421163, 0.882316, 2569, 0.1, 0.0236573
, 0.420736, 0.881421, 2577, 0.1, 0.023701
, 0.42112, 0.882227, 2565, 0.1, 0.0236595
, 0.420522, 0.880974, 2567, 0.1, 0.0235864
, 0.421163, 0.882316, 2570, 0.1, 0.0237379
, 0.420522, 0.880974, 2586, 0.1, 0.0238139
, 0.420223, 0.880347, 2579, 0.1, 0.0237096
, 0.420351, 0.880616, 2596, 0.1, 0.0238848
, 0.420223, 0.880347, 2586, 0.1, 0.0238408
, 0.421077, 0.882137, 2584, 0.1, 0.0237089
, 0.420992, 0.881958, 2592, 0.1, 0.0237723
, 0.421376, 0.882764, 2571, 0.1, 0.0235495
, 0.420864, 0.88169, 2588, 0.1, 0.0237626
, 0.420394, 0.880705, 2592, 0.1, 0.0238069
, 0.420736, 0.881421, 2588, 0.1, 0.0236769
, 0.42018, 0.880258, 2582, 0.1, 0.0236435
, 0.420138, 0.880168, 2567, 0.1, 0.023712
, 0.420308, 0.880526, 2586, 0.1, 0.0237015
, 0.421077, 0.882137, 2587, 0.1, 0.0236832
, 0.420736, 0.881421, 2571, 0.1, 0.0236239
, 0.421163, 0.882316, 2570, 0.1, 0.0237043
, 0.420223, 0.880347, 2577, 0.1, 0.0237562
, 0.421206, 0.882406, 2574, 0.1, 0.0237118
, 0.420949, 0.881869, 2583, 0.1, 0.0237773
, 0.420778, 0.881511, 2585, 0.1, 0.0236701
